# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  848       3.325557330122e-10       1.634242287043e-12      -2.889752623184e-13       0.000000000000e+00       1.166170170369e-14       4.069052465142e-15      -2.039999132257e-17 
  849       3.316251747071e-10       1.646545707658e-12      -3.965349007344e-14       0.000000000000e+00       1.161159084194e-14       4.045219155477e-15      -1.634408287228e-17 
  850       3.306699074217e-10       1.659692659906e-12       2.077334758012e-13       0.000000000000e+00       1.156174290637e-14       4.021302105176e-15      -1.230374599162e-17 
  851       3.296901232521e-10       1.673682628176e-12       4.530738770957e-13       0.000000000000e+00       1.151215542726e-14       3.997305451400e-15      -8.278257085126e-18 
  852       3.286860171081e-10       1.688515051581e-12       6.962550403270e-13       0.000000000000e+00       1.146282588810e-14       3.973233369706e-15      -4.266884341364e-18 
  853       3.276577867217e-10       1.704189323776e-12       9.371633742051e-13       0.000000000000e+00       1.141375172535e-14       3.949090074157e-15      -2.688877070766e-19 
  854       3.266056326568e-10       1.720704792792e-12       1.175684367098e-12       0.000000000000e+00       1.136493032835e-14       3.924879817432e-15       3.716481138599e-18 
  855       3.255297583182e-10       1.738060760866e-12       1.411702584499e-12       0.000000000000e+00       1.131635903910e-14       3.900606890935e-15       7.689978809940e-18 
  856       3.244303967255e-10       1.756254856726e-12       1.645112888694e-12       0.000000000000e+00       1.126803548324e-14       3.876275133342e-15       1.165209933448e-17 
  857       3.233078913177e-10       1.775278122400e-12       1.875854312596e-12       0.000000000000e+00       1.121995856946e-14       3.851886446820e-15       1.560225639726e-17 
  858       3.221626165448e-10       1.795119842290e-12       2.103876758510e-12       0.000000000000e+00       1.117212750680e-14       3.827442255726e-15       1.953958720318e-17 
  859       3.209949512411e-10       1.815769162676e-12       2.329129827583e-12       0.000000000000e+00       1.112454147496e-14       3.802943995900e-15       2.346322210072e-17 
  860       3.198052786382e-10       1.837215091281e-12       2.551562819103e-12       0.000000000000e+00       1.107719962419e-14       3.778393114701e-15       2.737228456348e-17 
  861       3.185939863795e-10       1.859446496831e-12       2.771124729800e-12       0.000000000000e+00       1.103010107515e-14       3.753791071031e-15       3.126589117164e-17 
  862       3.173614665325e-10       1.882452108618e-12       2.987764253149e-12       0.000000000000e+00       1.098324491885e-14       3.729139335370e-15       3.514315159343e-17 
  863       3.161081156033e-10       1.906220516060e-12       3.201429778673e-12       0.000000000000e+00       1.093663021648e-14       3.704439389797e-15       3.900316856667e-17 
  864       3.148343345494e-10       1.930740168267e-12       3.412069391240e-12       0.000000000000e+00       1.089025599934e-14       3.679692728030e-15       4.284503788022e-17 
  865       3.135405287935e-10       1.955999373599e-12       3.619630870370e-12       0.000000000000e+00       1.084412126870e-14       3.654900855444e-15       4.666784835549e-17 
  866       3.122271082370e-10       1.981986299230e-12       3.824061689531e-12       0.000000000000e+00       1.079822499571e-14       3.630065289109e-15       5.047068182792e-17 
  867       3.108944872734e-10       2.008688970709e-12       4.025309015446e-12       0.000000000000e+00       1.075256612129e-14       3.605187557815e-15       5.425261312847e-17 
  868       3.095430848016e-10       2.036095271523e-12       4.223319707390e-12       0.000000000000e+00       1.070714355597e-14       3.580269202100e-15       5.801271006512e-17 
  869       3.081733242400e-10       2.064192942660e-12       4.418040316493e-12       0.000000000000e+00       1.066195617985e-14       3.555311774284e-15       6.175003340435e-17 
  870       3.067856335392e-10       2.092969582167e-12       4.609417085044e-12       0.000000000000e+00       1.061700284243e-14       3.530316838493e-15       6.546363685263e-17 
  871       3.053804451961e-10       2.122412644715e-12       4.797395945790e-12       0.000000000000e+00       1.057228236252e-14       3.505285970693e-15       6.915256703793e-17 
  872       3.039581962671e-10       2.152509441164e-12       4.981922521236e-12       0.000000000000e+00       1.052779352815e-14       3.480220758715e-15       7.281586349117e-17 
  873       3.025193283816e-10       2.183247138116e-12       5.162942122950e-12       0.000000000000e+00       1.048353509640e-14       3.455122802287e-15       7.645255862775e-17 
  874       3.010642877556e-10       2.214612757487e-12       5.340399750864e-12       0.000000000000e+00       1.043950579335e-14       3.429993713060e-15       8.006167772902e-17 
  875       2.995935252051e-10       2.246593176063e-12       5.514240092572e-12       0.000000000000e+00       1.039570431392e-14       3.404835114644e-15       8.364223892377e-17 
  876       2.981074961596e-10       2.279175125063e-12       5.684407522637e-12       0.000000000000e+00       1.035212932179e-14       3.379648642628e-15       8.719325316973e-17 
  877       2.966066606756e-10       2.312345189702e-12       5.850846101887e-12       0.000000000000e+00       1.030877944927e-14       3.354435944617e-15       9.071372423505e-17 
  878       2.950914834501e-10       2.346089808754e-12       6.013499576722e-12       0.000000000000e+00       1.026565329720e-14       3.329198680257e-15       9.420264867979e-17 
  879       2.935624338341e-10       2.380395274109e-12       6.172311378409e-12       0.000000000000e+00       1.022274943482e-14       3.303938521265e-15       9.765901583742e-17 
  880       2.920199858461e-10       2.415247730343e-12       6.327224622392e-12       0.000000000000e+00       1.018006639969e-14       3.278657151458e-15       1.010818077963e-16 
  881       2.904646181854e-10       2.450633174272e-12       6.478182107584e-12       0.000000000000e+00       1.013760269753e-14       3.253356266786e-15       1.044699993812e-16 
  882       2.888968142459e-10       2.486537454519e-12       6.625126315676e-12       0.000000000000e+00       1.009535680214e-14       3.228037575354e-15       1.078225581347e-16 
  883       2.873170621294e-10       2.522946271075e-12       6.767999410437e-12       0.000000000000e+00       1.005332715531e-14       3.202702797458e-15       1.111384442987e-16 
  884       2.857258546590e-10       2.559845174859e-12       6.906743237010e-12       0.000000000000e+00       1.001151216663e-14       3.177353665609e-15       1.144166107962e-16 
  885       2.841236893928e-10       2.597219567283e-12       7.041299321223e-12       0.000000000000e+00       9.969910213479e-15       3.151991924567e-15       1.176560032124e-16 
  886       2.825110686374e-10       2.635054699812e-12       7.171608868882e-12       0.000000000000e+00       9.928519640827e-15       3.126619331367e-15       1.208555597761e-16 
  887       2.808884994610e-10       2.673335673527e-12       7.297612765077e-12       0.000000000000e+00       9.887338761170e-15       3.101237655348e-15       1.240142113418e-16 
  888       2.792564937075e-10       2.712047438686e-12       7.419251573483e-12       0.000000000000e+00       9.846365854402e-15       3.075848678185e-15       1.271308813706e-16 
  889       2.776155680094e-10       2.751174794286e-12       7.536465535660e-12       0.000000000000e+00       9.805599167708e-15       3.050454193915e-15       1.302044859120e-16 
  890       2.759662438017e-10       2.790702387626e-12       7.649194570357e-12       0.000000000000e+00       9.765036915446e-15       3.025056008969e-15       1.332339335852e-16 
  891       2.743090473352e-10       2.830614713870e-12       7.757378272811e-12       0.000000000000e+00       9.724677279040e-15       2.999655942199e-15       1.362181255608e-16 
  892       2.726445096899e-10       2.870896115605e-12       7.860955914049e-12       0.000000000000e+00       9.684518406866e-15       2.974255824908e-15       1.391559555420e-16 
  893       2.709731667888e-10       2.911530782408e-12       7.959866440193e-12       0.000000000000e+00       9.644558414139e-15       2.948857500881e-15       1.420463097464e-16 
  894       2.692955594111e-10       2.952502750403e-12       8.054048471755e-12       0.000000000000e+00       9.604795382801e-15       2.923462826411e-15       1.448880668874e-16 
  895       2.676122089804e-10       2.993796042466e-12       8.143452336515e-12       0.000000000000e+00       9.565227593820e-15       2.898074043028e-15       1.476804057881e-16 
  896       2.659235444689e-10       3.035395092207e-12       8.228076384660e-12       0.000000000000e+00       9.525854228457e-15       2.872694902287e-15       1.504237337606e-16 
  897       2.642299743274e-10       3.077284326036e-12       8.307931264648e-12       0.000000000000e+00       9.486674678219e-15       2.847329559386e-15       1.531187733342e-16 
  898       2.625319106129e-10       3.119448022729e-12       8.383027944436e-12       0.000000000000e+00       9.447688313400e-15       2.821982202214e-15       1.557662560234e-16 
  899       2.608297689980e-10       3.161870313019e-12       8.453377712579e-12       0.000000000000e+00       9.408894483012e-15       2.796657051442e-15       1.583669223547e-16 
  900       2.591239687809e-10       3.204535179171e-12       8.518992179333e-12       0.000000000000e+00       9.370292514699e-15       2.771358360598e-15       1.609215218949e-16 
  901       2.574149328957e-10       3.247426454570e-12       8.579883277758e-12       0.000000000000e+00       9.331881714669e-15       2.746090416164e-15       1.634308132781e-16 
  902       2.557030879214e-10       3.290527823303e-12       8.636063264819e-12       0.000000000000e+00       9.293661367608e-15       2.720857537649e-15       1.658955642335e-16 
  903       2.539888640926e-10       3.333822819740e-12       8.687544722490e-12       0.000000000000e+00       9.255630736607e-15       2.695664077684e-15       1.683165516127e-16 
  904       2.522726953089e-10       3.377294828123e-12       8.734340558854e-12       0.000000000000e+00       9.217789063084e-15       2.670514422101e-15       1.706945614174e-16 
  905       2.505550191448e-10       3.420927082139e-12       8.776464009208e-12       0.000000000000e+00       9.180135566705e-15       2.645412990019e-15       1.730303888269e-16 
  906       2.488362768599e-10       3.464702664514e-12       8.813928637161e-12       0.000000000000e+00       9.142669445311e-15       2.620364233932e-15       1.753248382255e-16 
  907       2.471169134082e-10       3.508604506588e-12       8.846748335743e-12       0.000000000000e+00       9.105389874833e-15       2.595372639788e-15       1.775787232301e-16 
  908       2.453973774483e-10       3.552615387903e-12       8.874937328498e-12       0.000000000000e+00       9.068296009221e-15       2.570442727083e-15       1.797928667180e-16 
  909       2.436781213535e-10       3.596717935782e-12       8.898510170596e-12       0.000000000000e+00       9.031386980364e-15       2.545579048935e-15       1.819681008537e-16 
  910       2.419596012212e-10       3.640894624915e-12       8.917481749929e-12       0.000000000000e+00       8.994661898012e-15       2.520786192179e-15       1.841052671174e-16 
  911       2.402422768829e-10       3.685127776942e-12       8.931867288213e-12       0.000000000000e+00       8.958119849701e-15       2.496068777444e-15       1.862052163317e-16 
  912       2.385266119142e-10       3.729399560034e-12       8.941682342096e-12       0.000000000000e+00       8.921759900673e-15       2.471431459246e-15       1.882688086894e-16 
  913       2.368130736447e-10       3.773691988477e-12       8.946942804252e-12       0.000000000000e+00       8.885581093798e-15       2.446878926065e-15       1.902969137813e-16 
  914       2.351021331674e-10       3.817986922257e-12       8.947664904492e-12       0.000000000000e+00       8.849582449500e-15       2.422415900434e-15       1.922904106233e-16 
  915       2.333942653493e-10       3.862266066639e-12       8.943865210859e-12       0.000000000000e+00       8.813762965677e-15       2.398047139026e-15       1.942501876842e-16 
  916       2.316899488407e-10       3.906510971754e-12       8.935560630734e-12       0.000000000000e+00       8.778121617623e-15       2.373777432735e-15       1.961771429130e-16 
  917       2.299896660851e-10       3.950703032179e-12       8.922768411937e-12       0.000000000000e+00       8.742657357952e-15       2.349611606760e-15       1.980721837667e-16 
  918       2.282939033295e-10       3.994823486524e-12       8.905506143830e-12       0.000000000000e+00       8.707369116521e-15       2.325554520698e-15       1.999362272377e-16 
  919       2.266031506336e-10       4.038853417009e-12       8.883791758420e-12       0.000000000000e+00       8.672255800350e-15       2.301611068620e-15       2.017701998812e-16 
  920       2.249179018804e-10       4.082773749053e-12       8.857643531457e-12       0.000000000000e+00       8.637316293547e-15       2.277786179159e-15       2.035750378429e-16 
  921       2.232386547855e-10       4.126565250854e-12       8.827080083543e-12       0.000000000000e+00       8.602549457230e-15       2.254084815597e-15       2.053516868864e-16 
  922       2.215659109070e-10       4.170208532972e-12       8.792120381229e-12       0.000000000000e+00       8.567954129448e-15       2.230511975950e-15       2.071011024209e-16 
  923       2.199001756559e-10       4.213684047913e-12       8.752783738118e-12       0.000000000000e+00       8.533529125106e-15       2.207072693047e-15       2.088242495285e-16 
  924       2.182419583051e-10       4.256972089712e-12       8.709089815969e-12       0.000000000000e+00       8.499273235885e-15       2.183772034624e-15       2.105221029918e-16 
  925       2.165917720001e-10       4.300052793516e-12       8.661058625798e-12       0.000000000000e+00       8.465185230167e-15       2.160615103402e-15       2.121956473215e-16 
  926       2.149501337684e-10       4.342906135166e-12       8.608710528982e-12       0.000000000000e+00       8.431263852955e-15       2.137607037176e-15       2.138458767840e-16 
  927       2.133175645294e-10       4.385511930780e-12       8.552066238358e-12       0.000000000000e+00       8.397507825798e-15       2.114753008896e-15       2.154737954286e-16 
  928       2.116945891044e-10       4.427849836340e-12       8.491146819328e-12       0.000000000000e+00       8.363915846711e-15       2.092058226757e-15       2.170804171153e-16 
  929       2.100817362263e-10       4.469899347268e-12       8.425973690960e-12       0.000000000000e+00       8.330486590100e-15       2.069527934280e-15       2.186667655423e-16 
  930       2.084795385498e-10       4.511639798015e-12       8.356568627091e-12       0.000000000000e+00       8.297218706683e-15       2.047167410398e-15       2.202338742735e-16 
  931       2.068885326606e-10       4.553050361643e-12       8.282953757428e-12       0.000000000000e+00       8.264110823414e-15       2.024981969544e-15       2.217827867660e-16 
  932       2.053092590861e-10       4.594110049405e-12       8.205151568653e-12       0.000000000000e+00       8.231161543403e-15       2.002976961731e-15       2.233145563974e-16 
  933       2.037422623046e-10       4.634797710332e-12       8.123184905521e-12       0.000000000000e+00       8.198369445839e-15       1.981157772638e-15       2.248302464938e-16 
  934       2.021880347154e-10       4.675093822968e-12       8.037083009893e-12       0.000000000000e+00       8.165733252286e-15       1.959528505363e-15       2.263306304940e-16 
  935       2.006468475678e-10       4.714985902134e-12       7.946899739049e-12       0.000000000000e+00       8.133252328552e-15       1.938088002905e-15       2.278152872509e-16 
  936       1.991189174085e-10       4.754463175868e-12       7.852695634396e-12       0.000000000000e+00       8.100926190512e-15       1.916833763659e-15       2.292834916402e-16 
  937       1.976044618838e-10       4.793514800764e-12       7.754531911284e-12       0.000000000000e+00       8.068754338393e-15       1.895763254024e-15       2.307345131279e-16 
  938       1.961036997422e-10       4.832129861802e-12       7.652470460942e-12       0.000000000000e+00       8.036736256718e-15       1.874873908306e-15       2.321676157564e-16 
  939       1.946168508360e-10       4.870297372173e-12       7.546573852412e-12       0.000000000000e+00       8.004871414253e-15       1.854163128617e-15       2.335820581308e-16 
  940       1.931441361241e-10       4.908006273115e-12       7.436905334473e-12       0.000000000000e+00       7.973159263954e-15       1.833628284784e-15       2.349770934056e-16 
  941       1.916857776737e-10       4.945245433736e-12       7.323528837581e-12       0.000000000000e+00       7.941599242909e-15       1.813266714252e-15       2.363519692703e-16 
  942       1.902419986627e-10       4.982003650846e-12       7.206508975799e-12       0.000000000000e+00       7.910190772286e-15       1.793075721987e-15       2.377059279363e-16 
  943       1.888130233817e-10       5.018269648788e-12       7.085911048723e-12       0.000000000000e+00       7.878933257277e-15       1.773052580377e-15       2.390382061233e-16 
  944       1.873990772363e-10       5.054032079263e-12       6.961801043424e-12       0.000000000000e+00       7.847826087043e-15       1.753194529144e-15       2.403480350450e-16 
  945       1.860003867491e-10       5.089279521163e-12       6.834245636371e-12       0.000000000000e+00       7.816868634663e-15       1.733498775237e-15       2.416346403961e-16 
  946       1.846171795622e-10       5.124000480400e-12       6.703312195368e-12       0.000000000000e+00       7.786060257073e-15       1.713962492745e-15       2.428972423381e-16 
  947       1.832496844389e-10       5.158183389733e-12       6.569068781483e-12       0.000000000000e+00       7.755400295018e-15       1.694582822795e-15       2.441350554859e-16 
  948       1.818981312662e-10       5.191816608599e-12       6.431584150985e-12       0.000000000000e+00       7.724888072993e-15       1.675356873460e-15       2.453472888942e-16 
  949       1.805627510568e-10       5.224888422942e-12       6.290927757267e-12       0.000000000000e+00       7.694522899189e-15       1.656281719660e-15       2.465331460434e-16 
  950       1.792437759513e-10       5.257387045042e-12       6.147169752788e-12       0.000000000000e+00       7.664304065442e-15       1.637354403066e-15       2.476918248265e-16 
  951       1.779414392206e-10       5.289300613347e-12       6.000380990998e-12       0.000000000000e+00       7.634230847173e-15       1.618571932005e-15       2.488225175349e-16 
  952       1.766559752676e-10       5.320617192296e-12       5.850633028271e-12       0.000000000000e+00       7.604302503336e-15       1.599931281365e-15       2.499244108451e-16 
  953       1.753876196297e-10       5.351324772155e-12       5.697998125840e-12       0.000000000000e+00       7.574518276365e-15       1.581429392494e-15       2.509966858046e-16 
  954       1.741366089808e-10       5.381411268844e-12       5.542549251726e-12       0.000000000000e+00       7.544877392117e-15       1.563063173109e-15       2.520385178188e-16 
  955       1.729031811337e-10       5.410864523762e-12       5.384360082671e-12       0.000000000000e+00       7.515379059818e-15       1.544829497198e-15       2.530490766368e-16 
  956       1.716875750419e-10       5.439672303625e-12       5.223505006069e-12       0.000000000000e+00       7.486022472008e-15       1.526725204923e-15       2.540275263379e-16 
  957       1.704900308020e-10       5.467822300288e-12       5.060059121901e-12       0.000000000000e+00       7.456806804488e-15       1.508747102525e-15       2.549730253181e-16 
  958       1.693107896559e-10       5.495302130576e-12       4.894098244663e-12       0.000000000000e+00       7.427731216264e-15       1.490891962227e-15       2.558847262760e-16 
  959       1.681500939928e-10       5.522099336115e-12       4.725698905298e-12       0.000000000000e+00       7.398794849493e-15       1.473156522139e-15       2.567617761996e-16 
  960       1.670081873515e-10       5.548201383162e-12       4.554938353132e-12       0.000000000000e+00       7.369996829426e-15       1.455537486159e-15       2.576033163523e-16 
  961       1.658853144225e-10       5.573595662430e-12       4.381894557803e-12       0.000000000000e+00       7.341336264359e-15       1.438031523882e-15       2.584084822594e-16 
  962       1.647817210502e-10       5.598269488922e-12       4.206646211193e-12       0.000000000000e+00       7.312812245571e-15       1.420635270497e-15       2.591764036942e-16 
  963       1.636976542349e-10       5.622210101756e-12       4.029272729360e-12       0.000000000000e+00       7.284423847278e-15       1.403345326697e-15       2.599062046646e-16 
  964       1.626333621352e-10       5.645404663999e-12       3.849854254469e-12       0.000000000000e+00       7.256170126568e-15       1.386158258580e-15       2.605970033991e-16 
  965       1.615890940701e-10       5.667840262493e-12       3.668471656728e-12       0.000000000000e+00       7.228050123358e-15       1.369070597553e-15       2.612479123334e-16 
  966       1.605651005209e-10       5.689503907685e-12       3.485206536315e-12       0.000000000000e+00       7.200062860328e-15       1.352078840236e-15       2.618580380967e-16 
  967       1.595616331339e-10       5.710382533457e-12       3.300141225313e-12       0.000000000000e+00       7.172207342876e-15       1.335179448366e-15       2.624264814977e-16 
  968       1.585789447219e-10       5.730462996955e-12       3.113358789639e-12       0.000000000000e+00       7.144482559057e-15       1.318368848700e-15       2.629523375114e-16 
  969       1.576172892670e-10       5.749732078416e-12       2.924943030981e-12       0.000000000000e+00       7.116887479531e-15       1.301643432919e-15       2.634346952650e-16 
  970       1.566769219224e-10       5.768176481002e-12       2.734978488723e-12       0.000000000000e+00       7.089421057509e-15       1.284999557536e-15       2.638726380245e-16 
  971       1.557580990144e-10       5.785782830626e-12       2.543550441884e-12       0.000000000000e+00       7.062082228696e-15       1.268433543791e-15       2.642652431809e-16 
  972       1.548610780452e-10       5.802537675782e-12       2.350744911045e-12       0.000000000000e+00       7.034869911238e-15       1.251941677563e-15       2.646115822365e-16 
  973       1.539860639512e-10       5.818429817647e-12       2.156645842175e-12       0.000000000000e+00       7.007783128283e-15       1.235520847116e-15       2.649110011379e-16 
  974       1.531330469931e-10       5.833457339049e-12       1.961326607905e-12       0.000000000000e+00       6.980821377783e-15       1.219170467022e-15       2.651639659129e-16 
  975       1.523019624373e-10       5.847620680666e-12       1.764858382519e-12       0.000000000000e+00       6.953984268136e-15       1.202890582926e-15       2.653712296997e-16 
  976       1.514927440732e-10       5.860920320448e-12       1.567312950069e-12       0.000000000000e+00       6.927271396031e-15       1.186681236304e-15       2.655335535728e-16 
  977       1.507053242093e-10       5.873356773733e-12       1.368762705953e-12       0.000000000000e+00       6.900682346411e-15       1.170542464447e-15       2.656517065652e-16 
  978       1.499396336679e-10       5.884930593380e-12       1.169280658488e-12       0.000000000000e+00       6.874216692434e-15       1.154474300445e-15       2.657264656894e-16 
  979       1.491956017809e-10       5.895642369888e-12       9.689404304844e-13       0.000000000000e+00       6.847873995434e-15       1.138476773173e-15       2.657586159602e-16 
  980       1.484731563850e-10       5.905492731521e-12       7.678162608221e-13       0.000000000000e+00       6.821653804881e-15       1.122549907274e-15       2.657489504158e-16 
  981       1.477722238170e-10       5.914482344434e-12       5.659830060258e-13       0.000000000000e+00       6.795555658343e-15       1.106693723147e-15       2.656982701399e-16 
  982       1.470927289092e-10       5.922611912797e-12       3.635161418398e-13       0.000000000000e+00       6.769579081446e-15       1.090908236927e-15       2.656073842834e-16 
  983       1.464345949847e-10       5.929882178917e-12       1.604917648026e-13       0.000000000000e+00       6.743723587836e-15       1.075193460471e-15       2.654771100865e-16 
  984       1.457977438531e-10       5.936293923366e-12      -4.301340617704e-14       0.000000000000e+00       6.717988679138e-15       1.059549401345e-15       2.653082728999e-16 
  985       1.451820958054e-10       5.941847965104e-12      -2.469220282459e-13       0.000000000000e+00       6.692373844919e-15       1.043976062806e-15       2.651017062076e-16 
  986       1.445875696093e-10       5.946545161602e-12      -4.511561330306e-13       0.000000000000e+00       6.666878562648e-15       1.028473443788e-15       2.648582516476e-16 
  987       1.440140825054e-10       5.950386408967e-12      -6.556371250630e-13       0.000000000000e+00       6.641502297658e-15       1.013041538886e-15       2.645787590346e-16 
  988       1.434615502013e-10       5.953372642067e-12      -8.602857802046e-13       0.000000000000e+00       6.616244503104e-15       9.976803383411e-16       2.642640863813e-16 
  989       1.429298868681e-10       5.955504834657e-12      -1.065022244072e-12       0.000000000000e+00       6.591104619927e-15       9.823898280236e-16       2.639150999206e-16 
  990       1.424190051350e-10       5.956783999499e-12      -1.269766030461e-12       0.000000000000e+00       6.566082076813e-15       9.671699894193e-16       2.635326741270e-16 
  991       1.419288160850e-10       5.957211188490e-12      -1.474436019773e-12       0.000000000000e+00       6.541176290156e-15       9.520207996137e-16       2.631176917387e-16 
  992       1.414592292503e-10       5.956787492784e-12      -1.678950457437e-12       0.000000000000e+00       6.516386664016e-15       9.369422312762e-16       2.626710437795e-16 
  993       1.410101526074e-10       5.955514042921e-12      -1.883226952339e-12       0.000000000000e+00       6.491712590083e-15       9.219342526448e-16       2.621936295801e-16 
  994       1.405814925727e-10       5.953392008943e-12      -2.087182475243e-12       0.000000000000e+00       6.467153447636e-15       9.069968275108e-16       2.616863568008e-16 
  995       1.401731539976e-10       5.950422600529e-12      -2.290733357216e-12       0.000000000000e+00       6.442708603502e-15       8.921299152036e-16       2.611501414524e-16 
  996       1.397850401642e-10       5.946607067108e-12      -2.493795288057e-12       0.000000000000e+00       6.418377412024e-15       8.773334705748e-16       2.605859079185e-16 
  997       1.394170527803e-10       5.941946697993e-12      -2.696283314717e-12       0.000000000000e+00       6.394159215012e-15       8.626074439833e-16       2.599945889774e-16 
  998       1.390690919752e-10       5.936442822501e-12      -2.898111839727e-12       0.000000000000e+00       6.370053341713e-15       8.479517812795e-16       2.593771258237e-16 
  999       1.387410562946e-10       5.930096810076e-12      -3.099194619620e-12       0.000000000000e+00       6.346059108766e-15       8.333664237902e-16       2.587344680900e-16 
 1000       1.384328426960e-10       5.922910070417e-12      -3.299444763360e-12       0.000000000000e+00       6.322175820166e-15       8.188513083031e-16       2.580675738691e-16 
 1001       1.381443465445e-10       5.914884053599e-12      -3.498774730764e-12       0.000000000000e+00       6.298402767222e-15       8.044063670512e-16       2.573774097355e-16 
 1002       1.378754616077e-10       5.906020250201e-12      -3.697096330928e-12       0.000000000000e+00       6.274739228523e-15       7.900315276976e-16       2.566649507674e-16 
 1003       1.376260800512e-10       5.896320191427e-12      -3.894320720650e-12       0.000000000000e+00       6.251184469891e-15       7.757267133203e-16       2.559311805685e-16 
 1004       1.373960924341e-10       5.885785449231e-12      -4.090358402858e-12       0.000000000000e+00       6.227737744352e-15       7.614918423963e-16       2.551770912896e-16 
 1005       1.371853877041e-10       5.874417636444e-12      -4.285119225033e-12       0.000000000000e+00       6.204398292087e-15       7.473268287865e-16       2.544036836506e-16 
 1006       1.369938531930e-10       5.862218406894e-12      -4.478512377634e-12       0.000000000000e+00       6.181165340400e-15       7.332315817204e-16       2.536119669625e-16 
 1007       1.368213746122e-10       5.849189455535e-12      -4.670446392522e-12       0.000000000000e+00       6.158038103675e-15       7.192060057804e-16       2.528029591488e-16 
 1008       1.366678360478e-10       5.835332518569e-12      -4.860829141389e-12       0.000000000000e+00       6.135015783339e-15       7.052500008867e-16       2.519776867678e-16 
 1009       1.365331199560e-10       5.820649373568e-12      -5.049567834177e-12       0.000000000000e+00       6.112097567822e-15       6.913634622815e-16       2.511371850338e-16 
 1010       1.364171071585e-10       5.805141839604e-12      -5.236569017507e-12       0.000000000000e+00       6.089282632519e-15       6.775462805141e-16       2.502824978395e-16 
 1011       1.363196768381e-10       5.788811777368e-12      -5.421738573104e-12       0.000000000000e+00       6.066570139747e-15       6.637983414252e-16       2.494146777776e-16 
 1012       1.362406833217e-10       5.771662570230e-12      -5.604990982161e-12       0.000000000000e+00       6.043959330678e-15       6.501199445615e-16       2.485345758552e-16 
 1013       1.361798860726e-10       5.753703590565e-12      -5.786277268093e-12       0.000000000000e+00       6.021449802642e-15       6.365130650660e-16       2.476422072692e-16 
 1014       1.361370186789e-10       5.734945798142e-12      -5.965557453991e-12       0.000000000000e+00       5.999041235746e-15       6.229801099717e-16       2.467373765194e-16 
 1015       1.361118119661e-10       5.715400265330e-12      -6.142791332757e-12       0.000000000000e+00       5.976733301242e-15       6.095235014563e-16       2.458198868837e-16 
 1016       1.361039939898e-10       5.695078177401e-12      -6.317938466616e-12       0.000000000000e+00       5.954525661503e-15       5.961456768763e-16       2.448895404148e-16 
 1017       1.361132900286e-10       5.673990832827e-12      -6.490958186623e-12       0.000000000000e+00       5.932417969985e-15       5.828490887999e-16       2.439461379376e-16 
 1018       1.361394225763e-10       5.652149643574e-12      -6.661809592174e-12       0.000000000000e+00       5.910409871210e-15       5.696362050412e-16       2.429894790462e-16 
 1019       1.361821113352e-10       5.629566135402e-12      -6.830451550516e-12       0.000000000000e+00       5.888501000731e-15       5.565095086933e-16       2.420193621015e-16 
 1020       1.362410732079e-10       5.606251948166e-12      -6.996842696257e-12       0.000000000000e+00       5.866690985103e-15       5.434714981621e-16       2.410355842280e-16 
 1021       1.363160222906e-10       5.582218836107e-12      -7.160941430871e-12       0.000000000000e+00       5.844979441859e-15       5.305246872000e-16       2.400379413111e-16 
 1022       1.364066698656e-10       5.557478668155e-12      -7.322705922216e-12       0.000000000000e+00       5.823365979479e-15       5.176716049392e-16       2.390262279945e-16 
 1023       1.365127243937e-10       5.532043428224e-12      -7.482094104033e-12       0.000000000000e+00       5.801850197362e-15       5.049147959255e-16       2.380002376771e-16 
 1024       1.366338915070e-10       5.505925215513e-12      -7.639063675466e-12       0.000000000000e+00       5.780431685799e-15       4.922568201516e-16       2.369597625105e-16 
 1025       1.367698740018e-10       5.479136244799e-12      -7.793572100564e-12       0.000000000000e+00       5.759110025941e-15       4.797002530911e-16       2.359045933960e-16 
 1026       1.369203718306e-10       5.451688846737e-12      -7.945576607793e-12       0.000000000000e+00       5.737884789775e-15       4.672476857317e-16       2.348345199818e-16 
 1027       1.370850820953e-10       5.423595468161e-12      -8.095034189546e-12       0.000000000000e+00       5.716755540095e-15       4.549017246090e-16       2.337493306604e-16 
 1028       1.372636990398e-10       5.394868672375e-12      -8.241901601654e-12       0.000000000000e+00       5.695721830469e-15       4.426649918398e-16       2.326488125654e-16 
 1029       1.374559140424e-10       5.365521139457e-12      -8.386135362891e-12       0.000000000000e+00       5.674783205219e-15       4.305401251561e-16       2.315327515691e-16 
 1030       1.376614156084e-10       5.335565666551e-12      -8.527691754488e-12       0.000000000000e+00       5.653939199383e-15       4.185297779384e-16       2.304009322797e-16 
