# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2712       7.344887826488e-12       1.797634284401e-13      -4.005957092059e-13       0.000000000000e+00       7.918627432548e-17       2.281970264665e-17      -1.619737451153e-19 
 2713       7.326814520291e-12       1.787533163344e-13      -3.948640847207e-13       0.000000000000e+00       7.904218344770e-17       2.270493427265e-17      -1.425517945669e-19 
 2714       7.308484576843e-12       1.777708738570e-13      -3.891405776033e-13       0.000000000000e+00       7.889838065606e-17       2.259117617214e-17      -1.228048482418e-19 
 2715       7.289900039793e-12       1.768161994465e-13      -3.834271346359e-13       0.000000000000e+00       7.875486526640e-17       2.247848504090e-17      -1.027172332345e-19 
 2716       7.271062959963e-12       1.758893916912e-13      -3.777257082689e-13       0.000000000000e+00       7.861163659029e-17       2.236691773624e-17      -8.227323195205e-20 
 2717       7.251975395353e-12       1.749905493289e-13      -3.720382566263e-13       0.000000000000e+00       7.846869393498e-17       2.225653127713e-17      -6.145708207306e-20 
 2718       7.232639411150e-12       1.741197712473e-13      -3.663667435106e-13       0.000000000000e+00       7.832603660344e-17       2.214738284435e-17      -4.025297650748e-20 
 2719       7.213057079736e-12       1.732771564840e-13      -3.607131384082e-13       0.000000000000e+00       7.818366389433e-17       2.203952978065e-17      -1.864506335566e-20 
 2720       7.193230480692e-12       1.724628042267e-13      -3.550794164948e-13       0.000000000000e+00       7.804157510198e-17       2.193302959089e-17       3.382554132288e-21 
 2721       7.173161700806e-12       1.716768138131e-13      -3.494675586401e-13       0.000000000000e+00       7.789976951643e-17       2.182793994218e-17       2.584581759720e-20 
 2722       7.152852834080e-12       1.709192847310e-13      -3.438795514135e-13       0.000000000000e+00       7.775824642340e-17       2.172431866405e-17       4.876071361151e-20 
 2723       7.132305981739e-12       1.701903166186e-13      -3.383173870888e-13       0.000000000000e+00       7.761700510427e-17       2.162222374855e-17       7.214327371998e-20 
 2724       7.111523252234e-12       1.694900092645e-13      -3.327830636497e-13       0.000000000000e+00       7.747604483611e-17       2.152171335045e-17       9.600957448035e-20 
 2725       7.090506761252e-12       1.688184626077e-13      -3.272785847952e-13       0.000000000000e+00       7.733536489163e-17       2.142284578736e-17       1.203757375041e-19 
 2726       7.069258631722e-12       1.681757767379e-13      -3.218059599442e-13       0.000000000000e+00       7.719496453923e-17       2.132567953989e-17       1.452579294970e-19 
 2727       7.047780993822e-12       1.675620518951e-13      -3.163672042412e-13       0.000000000000e+00       7.705484304295e-17       2.123027325175e-17       1.706723623000e-19 
 2728       7.026076407938e-12       1.669773258533e-13      -3.109641770602e-13       0.000000000000e+00       7.691499969937e-17       2.113666702188e-17       1.966245297342e-19 
 2729       7.004149136007e-12       1.664213857008e-13      -3.055980965605e-13       0.000000000000e+00       7.677543394852e-17       2.104482617044e-17       2.230768549284e-19 
 2730       6.982003877016e-12       1.658939550495e-13      -3.002700225352e-13       0.000000000000e+00       7.663614526354e-17       2.095469717120e-17       2.499808693948e-19 
 2731       6.959645344677e-12       1.653947565589e-13      -2.949810176784e-13       0.000000000000e+00       7.649713311387e-17       2.086622633206e-17       2.772879603190e-19 
 2732       6.937078267444e-12       1.649235119356e-13      -2.897321475877e-13       0.000000000000e+00       7.635839696524e-17       2.077935979489e-17       3.049493704270e-19 
 2733       6.914307388530e-12       1.644799419322e-13      -2.845244807665e-13       0.000000000000e+00       7.621993627963e-17       2.069404353538e-17       3.329161978522e-19 
 2734       6.891337465915e-12       1.640637663463e-13      -2.793590886273e-13       0.000000000000e+00       7.608175051531e-17       2.061022336288e-17       3.611393960032e-19 
 2735       6.868173272361e-12       1.636747040198e-13      -2.742370454934e-13       0.000000000000e+00       7.594383912685e-17       2.052784492025e-17       3.895697734301e-19 
 2736       6.844819595430e-12       1.633124728378e-13      -2.691594286022e-13       0.000000000000e+00       7.580620156504e-17       2.044685368370e-17       4.181579936925e-19 
 2737       6.821281237492e-12       1.629767897279e-13      -2.641273181076e-13       0.000000000000e+00       7.566883727695e-17       2.036719496266e-17       4.468545752265e-19 
 2738       6.797563015743e-12       1.626673706589e-13      -2.591417970821e-13       0.000000000000e+00       7.553174570592e-17       2.028881389958e-17       4.756098912115e-19 
 2739       6.773669762217e-12       1.623839306403e-13      -2.542039515202e-13       0.000000000000e+00       7.539492629152e-17       2.021165546981e-17       5.043741694378e-19 
 2740       6.749606323800e-12       1.621261837212e-13      -2.493148703404e-13       0.000000000000e+00       7.525837846960e-17       2.013566448145e-17       5.330974921739e-19 
 2741       6.725377562243e-12       1.618938429893e-13      -2.444756453880e-13       0.000000000000e+00       7.512210167223e-17       2.006078557516e-17       5.617297960332e-19 
 2742       6.700988354178e-12       1.616866205702e-13      -2.396873714377e-13       0.000000000000e+00       7.498609532774e-17       1.998696322403e-17       5.902208718417e-19 
 2743       6.676443591129e-12       1.615042276263e-13      -2.349511461962e-13       0.000000000000e+00       7.485035886067e-17       1.991414173344e-17       6.185203645049e-19 
 2744       6.651748179526e-12       1.613463743559e-13      -2.302680703045e-13       0.000000000000e+00       7.471489169181e-17       1.984226524087e-17       6.465777728750e-19 
 2745       6.626907040723e-12       1.612127699924e-13      -2.256392473410e-13       0.000000000000e+00       7.457969323820e-17       1.977127771576e-17       6.743424496186e-19 
 2746       6.601925111006e-12       1.611031228034e-13      -2.210657838237e-13       0.000000000000e+00       7.444476291306e-17       1.970112295938e-17       7.017636010829e-19 
 2747       6.576807341609e-12       1.610171400894e-13      -2.165487892130e-13       0.000000000000e+00       7.431010012586e-17       1.963174460462e-17       7.287902871640e-19 
 2748       6.551558698729e-12       1.609545281836e-13      -2.120893759140e-13       0.000000000000e+00       7.417570428228e-17       1.956308611590e-17       7.553714211733e-19 
 2749       6.526184163540e-12       1.609149924502e-13      -2.076886592795e-13       0.000000000000e+00       7.404157478421e-17       1.949509078896e-17       7.814557697051e-19 
 2750       6.500688732203e-12       1.608982372842e-13      -2.033477576122e-13       0.000000000000e+00       7.390771102974e-17       1.942770175075e-17       8.069919525037e-19 
 2751       6.475077415884e-12       1.609039661097e-13      -1.990677921677e-13       0.000000000000e+00       7.377411241319e-17       1.936086195924e-17       8.319284423305e-19 
 2752       6.449355240765e-12       1.609318813799e-13      -1.948498871566e-13       0.000000000000e+00       7.364077832504e-17       1.929451420328e-17       8.562135648315e-19 
 2753       6.423527248060e-12       1.609816845754e-13      -1.906951697475e-13       0.000000000000e+00       7.350770815200e-17       1.922860110246e-17       8.797954984039e-19 
 2754       6.397598494026e-12       1.610530762037e-13      -1.866047700693e-13       0.000000000000e+00       7.337490127694e-17       1.916306510692e-17       9.026222740642e-19 
 2755       6.371574049980e-12       1.611457557981e-13      -1.825798212140e-13       0.000000000000e+00       7.324235707895e-17       1.909784849723e-17       9.246417753144e-19 
 2756       6.345459002310e-12       1.612594219170e-13      -1.786214592393e-13       0.000000000000e+00       7.311007493327e-17       1.903289338421e-17       9.458017380101e-19 
 2757       6.319258452490e-12       1.613937721427e-13      -1.747308231710e-13       0.000000000000e+00       7.297805421135e-17       1.896814170881e-17       9.660497502269e-19 
 2758       6.292977517094e-12       1.615485030807e-13      -1.709090550056e-13       0.000000000000e+00       7.284629428078e-17       1.890353524189e-17       9.853332521284e-19 
 2759       6.266621327809e-12       1.617233103588e-13      -1.671572997132e-13       0.000000000000e+00       7.271479450534e-17       1.883901558416e-17       1.003599535833e-18 
 2760       6.240195031448e-12       1.619178886260e-13      -1.634767052396e-13       0.000000000000e+00       7.258355424498e-17       1.877452416592e-17       1.020795745280e-18 
 2761       6.213703789968e-12       1.621319315516e-13      -1.598684225094e-13       0.000000000000e+00       7.245257285579e-17       1.871000224700e-17       1.036868876099e-18 
 2762       6.187152780476e-12       1.623651318245e-13      -1.563336054282e-13       0.000000000000e+00       7.232184969005e-17       1.864539091654e-17       1.051765775476e-18 
 2763       6.160547195252e-12       1.626171811521e-13      -1.528734108853e-13       0.000000000000e+00       7.219138409616e-17       1.858063109285e-17       1.065433142021e-18 
 2764       6.133892241755e-12       1.628877702595e-13      -1.494889987564e-13       0.000000000000e+00       7.206117541868e-17       1.851566352330e-17       1.077817525633e-18 
 2765       6.107193142641e-12       1.631765888886e-13      -1.461815319063e-13       0.000000000000e+00       7.193122299833e-17       1.845042878410e-17       1.088865327370e-18 
 2766       6.080455135775e-12       1.634833257967e-13      -1.429521761908e-13       0.000000000000e+00       7.180152617194e-17       1.838486728018e-17       1.098522799316e-18 
 2767       6.053683358705e-12       1.638076487174e-13      -1.398018896769e-13       0.000000000000e+00       7.167208430488e-17       1.831892676724e-17       1.106756785396e-18 
 2768       6.026882501375e-12       1.641491441253e-13      -1.367307890760e-13       0.000000000000e+00       7.154289688835e-17       1.825258496177e-17       1.113617064027e-18 
 2769       6.000057151603e-12       1.645073771504e-13      -1.337387799621e-13       0.000000000000e+00       7.141396344256e-17       1.818582705036e-17       1.119174335163e-18 
 2770       5.973211910461e-12       1.648819115867e-13      -1.308257672498e-13       0.000000000000e+00       7.128528348442e-17       1.811863817839e-17       1.123499509509e-18 
 2771       5.946351392294e-12       1.652723098910e-13      -1.279916551940e-13       0.000000000000e+00       7.115685652750e-17       1.805100344992e-17       1.126663708710e-18 
 2772       5.919480224727e-12       1.656781331818e-13      -1.252363473884e-13       0.000000000000e+00       7.102868208207e-17       1.798290792771e-17       1.128738265542e-18 
 2773       5.892603048679e-12       1.660989412379e-13      -1.225597467659e-13       0.000000000000e+00       7.090075965508e-17       1.791433663315e-17       1.129794724110e-18 
 2774       5.865724518374e-12       1.665342924973e-13      -1.199617555966e-13       0.000000000000e+00       7.077308875012e-17       1.784527454624e-17       1.129904840032e-18 
 2775       5.838849301355e-12       1.669837440560e-13      -1.174422754882e-13       0.000000000000e+00       7.064566886748e-17       1.777570660555e-17       1.129140580637e-18 
 2776       5.811982078492e-12       1.674468516666e-13      -1.150012073847e-13       0.000000000000e+00       7.051849950410e-17       1.770561770815e-17       1.127574125158e-18 
 2777       5.785127543998e-12       1.679231697373e-13      -1.126384515657e-13       0.000000000000e+00       7.039158015357e-17       1.763499270965e-17       1.125277864917e-18 
 2778       5.758290405439e-12       1.684122513304e-13      -1.103539076460e-13       0.000000000000e+00       7.026491030615e-17       1.756381642409e-17       1.122324403526e-18 
 2779       5.731475383748e-12       1.689136481612e-13      -1.081474745745e-13       0.000000000000e+00       7.013848944875e-17       1.749207362392e-17       1.118786557072e-18 
 2780       5.704687213231e-12       1.694269105970e-13      -1.060190506338e-13       0.000000000000e+00       7.001231706494e-17       1.741974903999e-17       1.114737354315e-18 
 2781       5.677930641587e-12       1.699515876555e-13      -1.039685334393e-13       0.000000000000e+00       6.988639263490e-17       1.734682736150e-17       1.110250036874e-18 
 2782       5.651210429915e-12       1.704872270037e-13      -1.019958199385e-13       0.000000000000e+00       6.976071563550e-17       1.727329323594e-17       1.105398059427e-18 
 2783       5.624531352727e-12       1.710333749567e-13      -1.001008064104e-13       0.000000000000e+00       6.963528554020e-17       1.719913126909e-17       1.100255089894e-18 
 2784       5.597898197958e-12       1.715895764766e-13      -9.828338846483e-14       0.000000000000e+00       6.951010181913e-17       1.712432602496e-17       1.094895009636e-18 
 2785       5.571315766984e-12       1.721553751710e-13      -9.654346104138e-14       0.000000000000e+00       6.938516393904e-17       1.704886202575e-17       1.089391913646e-18 
 2786       5.544788874627e-12       1.727303132919e-13      -9.488091840910e-14       0.000000000000e+00       6.926047136330e-17       1.697272375183e-17       1.083820110739e-18 
 2787       5.518322349169e-12       1.733139317347e-13      -9.329565416556e-14       0.000000000000e+00       6.913602355191e-17       1.689589564169e-17       1.078254123745e-18 
 2788       5.491921032369e-12       1.739057700364e-13      -9.178756123623e-14       0.000000000000e+00       6.901181996147e-17       1.681836209192e-17       1.072768689702e-18 
 2789       5.465589779465e-12       1.745053663749e-13      -9.035653187371e-14       0.000000000000e+00       6.888786004524e-17       1.674010745716e-17       1.067438760047e-18 
 2790       5.439333459197e-12       1.751122575678e-13      -8.900245765703e-14       0.000000000000e+00       6.876414325304e-17       1.666111605004e-17       1.062339500811e-18 
 2791       5.413156953809e-12       1.757259790705e-13      -8.772522949096e-14       0.000000000000e+00       6.864066903134e-17       1.658137214120e-17       1.057546292806e-18 
 2792       5.387065159070e-12       1.763460649758e-13      -8.652473760528e-14       0.000000000000e+00       6.851743682319e-17       1.650085995920e-17       1.053134731822e-18 
 2793       5.361062984278e-12       1.769720480122e-13      -8.540087155406e-14       0.000000000000e+00       6.839444606825e-17       1.641956369052e-17       1.049180628817e-18 
 2794       5.335155352277e-12       1.776034595427e-13      -8.435352021495e-14       0.000000000000e+00       6.827169620277e-17       1.633746747949e-17       1.045760010109e-18 
 2795       5.309347199468e-12       1.782398295637e-13      -8.338257178850e-14       0.000000000000e+00       6.814918665961e-17       1.625455542828e-17       1.042949117569e-18 
 2796       5.283643475817e-12       1.788806867037e-13      -8.248791379737e-14       0.000000000000e+00       6.802691686820e-17       1.617081159685e-17       1.040824408813e-18 
 2797       5.258049144876e-12       1.795255582222e-13      -8.166943308571e-14       0.000000000000e+00       6.790488625457e-17       1.608622000293e-17       1.039462557394e-18 
 2798       5.232569183783e-12       1.801739700081e-13      -8.092701581836e-14       0.000000000000e+00       6.778309424132e-17       1.600076462195e-17       1.038940452993e-18 
 2799       5.207208583285e-12       1.808254465790e-13      -8.026054748021e-14       0.000000000000e+00       6.766154024764e-17       1.591442938704e-17       1.039335201613e-18 
 2800       5.181972347743e-12       1.814795110795e-13      -7.966991287543e-14       0.000000000000e+00       6.754022368930e-17       1.582719818897e-17       1.040724125772e-18 
 2801       5.156865495145e-12       1.821356852803e-13      -7.915499612679e-14       0.000000000000e+00       6.741914397862e-17       1.573905487611e-17       1.043184764691e-18 
 2802       5.131893057122e-12       1.827934895766e-13      -7.871568067493e-14       0.000000000000e+00       6.729830052450e-17       1.564998325441e-17       1.046794874491e-18 
 2803       5.107060078954e-12       1.834524429874e-13      -7.835184927766e-14       0.000000000000e+00       6.717769273242e-17       1.555996708738e-17       1.051632428381e-18 
 2804       5.082371619587e-12       1.841120631539e-13      -7.806338400923e-14       0.000000000000e+00       6.705732000439e-17       1.546899009598e-17       1.057775616853e-18 
 2805       5.057832751641e-12       1.847718663382e-13      -7.785016625963e-14       0.000000000000e+00       6.693718173899e-17       1.537703595868e-17       1.065302847873e-18 
 2806       5.033448071593e-12       1.854313916923e-13      -7.771193363923e-14       0.000000000000e+00       6.681727736173e-17       1.528409745073e-17       1.074265951134e-18 
 2807       5.009220227492e-12       1.860902742045e-13      -7.764784987816e-14       0.000000000000e+00       6.669760641628e-17       1.519020391448e-17       1.084609637629e-18 
 2808       4.985151383584e-12       1.867481721311e-13      -7.765693268070e-14       0.000000000000e+00       6.657816847371e-17       1.509539393239e-17       1.096251620102e-18 
 2809       4.961243709448e-12       1.874047427604e-13      -7.773819661315e-14       0.000000000000e+00       6.645896310213e-17       1.499970620076e-17       1.109109370587e-18 
 2810       4.937499379999e-12       1.880596424115e-13      -7.789065310095e-14       0.000000000000e+00       6.633998986673e-17       1.490317952984e-17       1.123100120200e-18 
 2811       4.913920575500e-12       1.887125264336e-13      -7.811331042575e-14       0.000000000000e+00       6.622124832975e-17       1.480585284397e-17       1.138140858918e-18 
 2812       4.890509481557e-12       1.893630492052e-13      -7.840517372258e-14       0.000000000000e+00       6.610273805049e-17       1.470776518160e-17       1.154148335366e-18 
 2813       4.867268289129e-12       1.900108641331e-13      -7.876524497689e-14       0.000000000000e+00       6.598445858528e-17       1.460895569547e-17       1.171039056597e-18 
 2814       4.844199194534e-12       1.906556236515e-13      -7.919252302170e-14       0.000000000000e+00       6.586640948750e-17       1.450946365267e-17       1.188729287880e-18 
 2815       4.821304399447e-12       1.912969792216e-13      -7.968600353469e-14       0.000000000000e+00       6.574859030759e-17       1.440932843478e-17       1.207135052481e-18 
 2816       4.798586110911e-12       1.919345813302e-13      -8.024467903529e-14       0.000000000000e+00       6.563100059301e-17       1.430858953790e-17       1.226172131450e-18 
 2817       4.776046541337e-12       1.925680794888e-13      -8.086753888182e-14       0.000000000000e+00       6.551363988827e-17       1.420728657285e-17       1.245756063399e-18 
 2818       4.753687908514e-12       1.931971222334e-13      -8.155356926860e-14       0.000000000000e+00       6.539650773489e-17       1.410545926518e-17       1.265802144294e-18 
 2819       4.731512435604e-12       1.938213571230e-13      -8.230175322300e-14       0.000000000000e+00       6.527960367146e-17       1.400314745535e-17       1.286225427233e-18 
 2820       4.709522351158e-12       1.944404307388e-13      -8.311107060260e-14       0.000000000000e+00       6.516292723356e-17       1.390039109877e-17       1.306940722232e-18 
 2821       4.687719889110e-12       1.950539886839e-13      -8.398049809229e-14       0.000000000000e+00       6.504647795380e-17       1.379723026594e-17       1.327862596009e-18 
 2822       4.666107288791e-12       1.956616755817e-13      -8.490900920135e-14       0.000000000000e+00       6.493025536182e-17       1.369370514255e-17       1.348905371766e-18 
 2823       4.644686794925e-12       1.962631350754e-13      -8.589557426059e-14       0.000000000000e+00       6.481425898427e-17       1.358985602956e-17       1.369983128976e-18 
 2824       4.623460657638e-12       1.968580098273e-13      -8.693916041942e-14       0.000000000000e+00       6.469848834482e-17       1.348572334332e-17       1.391009703166e-18 
 2825       4.602431132463e-12       1.974459415177e-13      -8.803873164298e-14       0.000000000000e+00       6.458294296414e-17       1.338134761568e-17       1.411898685699e-18 
 2826       4.581600480342e-12       1.980265708439e-13      -8.919324870927e-14       0.000000000000e+00       6.446762235991e-17       1.327676949407e-17       1.432563423558e-18 
 2827       4.560970967633e-12       1.985995375198e-13      -9.040166920618e-14       0.000000000000e+00       6.435252604683e-17       1.317202974161e-17       1.452917019135e-18 
 2828       4.540544866111e-12       1.991644802747e-13      -9.166294752869e-14       0.000000000000e+00       6.423765353656e-17       1.306716923724e-17       1.472872330008e-18 
 2829       4.520324452977e-12       1.997210368523e-13      -9.297603487590e-14       0.000000000000e+00       6.412300433781e-17       1.296222897577e-17       1.492341968728e-18 
 2830       4.500312010858e-12       2.002688440105e-13      -9.433987924819e-14       0.000000000000e+00       6.400857795624e-17       1.285725006802e-17       1.511238302605e-18 
 2831       4.480509827815e-12       2.008075375196e-13      -9.575342544428e-14       0.000000000000e+00       6.389437389453e-17       1.275227374093e-17       1.529473453488e-18 
 2832       4.460920197345e-12       2.013367521624e-13      -9.721561505838e-14       0.000000000000e+00       6.378039165233e-17       1.264734133763e-17       1.546959297551e-18 
 2833       4.441545418389e-12       2.018561217325e-13      -9.872538647727e-14       0.000000000000e+00       6.366663072628e-17       1.254249431756e-17       1.563607465078e-18 
 2834       4.422387795331e-12       2.023652790340e-13      -1.002816748774e-13       0.000000000000e+00       6.355309061000e-17       1.243777425658e-17       1.579329340244e-18 
 2835       4.403449638007e-12       2.028638558805e-13      -1.018834122221e-13       0.000000000000e+00       6.343977079409e-17       1.233322284704e-17       1.594036060901e-18 
 2836       4.384733261709e-12       2.033514830941e-13      -1.035295272584e-13       0.000000000000e+00       6.332667076612e-17       1.222888189794e-17       1.607638518362e-18 
 2837       4.366240987185e-12       2.038277905048e-13      -1.052189455145e-13       0.000000000000e+00       6.321379001065e-17       1.212479333497e-17       1.620047357183e-18 
 2838       4.347975140651e-12       2.042924069491e-13      -1.069505892967e-13       0.000000000000e+00       6.310112800917e-17       1.202099920065e-17       1.631172974949e-18 
 2839       4.329938053790e-12       2.047449602701e-13      -1.087233776864e-13       0.000000000000e+00       6.298868424018e-17       1.191754165444e-17       1.640925522059e-18 
 2840       4.312132063757e-12       2.051850773155e-13      -1.105362265375e-13       0.000000000000e+00       6.287645817910e-17       1.181446297279e-17       1.649214901505e-18 
 2841       4.294559513186e-12       2.056123839376e-13      -1.123880484732e-13       0.000000000000e+00       6.276444929834e-17       1.171180554931e-17       1.655950768661e-18 
 2842       4.277222750191e-12       2.060265049922e-13      -1.142777528831e-13       0.000000000000e+00       6.265265706726e-17       1.160961189482e-17       1.661042531065e-18 
 2843       4.260124128374e-12       2.064270643374e-13      -1.162042459208e-13       0.000000000000e+00       6.254108095214e-17       1.150792463749e-17       1.664399348200e-18 
 2844       4.243266006827e-12       2.068136848333e-13      -1.181664305004e-13       0.000000000000e+00       6.242972041626e-17       1.140678652290e-17       1.665930131285e-18 
 2845       4.226650196628e-12       2.071860376907e-13      -1.201631951529e-13       0.000000000000e+00       6.231857494086e-17       1.130624126861e-17       1.665573084510e-18 
 2846       4.210276297203e-12       2.075439907974e-13      -1.221933805378e-13       0.000000000000e+00       6.220764408842e-17       1.120633613217e-17       1.663384495332e-18 
 2847       4.194143351406e-12       2.078874611541e-13      -1.242558127533e-13       0.000000000000e+00       6.209692743974e-17       1.110711935654e-17       1.659450400828e-18 
 2848       4.178250398251e-12       2.082163655931e-13      -1.263493144587e-13       0.000000000000e+00       6.198642457292e-17       1.100863931693e-17       1.653857087967e-18 
 2849       4.162596472906e-12       2.085306207787e-13      -1.284727048709e-13       0.000000000000e+00       6.187613506332e-17       1.091094452096e-17       1.646691093838e-18 
 2850       4.147180606693e-12       2.088301432069e-13      -1.306247997621e-13       0.000000000000e+00       6.176605848362e-17       1.081408360874e-17       1.638039205868e-18 
 2851       4.132001827078e-12       2.091148492051e-13      -1.328044114559e-13       0.000000000000e+00       6.165619440377e-17       1.071810535302e-17       1.627988462043e-18 
 2852       4.117059157673e-12       2.093846549322e-13      -1.350103488248e-13       0.000000000000e+00       6.154654239098e-17       1.062305865928e-17       1.616626151132e-18 
 2853       4.102351618229e-12       2.096394763784e-13      -1.372414172871e-13       0.000000000000e+00       6.143710200976e-17       1.052899256585e-17       1.604039812908e-18 
 2854       4.087878224633e-12       2.098792293649e-13      -1.394964188036e-13       0.000000000000e+00       6.132787282189e-17       1.043595624404e-17       1.590317238370e-18 
 2855       4.073637988907e-12       2.101038295442e-13      -1.417741518745e-13       0.000000000000e+00       6.121885438642e-17       1.034399899823e-17       1.575546469962e-18 
 2856       4.059629919199e-12       2.103131923994e-13      -1.440734115368e-13       0.000000000000e+00       6.111004625966e-17       1.025317026600e-17       1.559815801801e-18 
 2857       4.045853019784e-12       2.105072332446e-13      -1.463929893609e-13       0.000000000000e+00       6.100144799518e-17       1.016351961826e-17       1.543213779891e-18 
 2858       4.032306291057e-12       2.106858672245e-13      -1.487316734473e-13       0.000000000000e+00       6.089305914385e-17       1.007509675933e-17       1.525829202350e-18 
 2859       4.018988729532e-12       2.108490093141e-13      -1.510882484242e-13       0.000000000000e+00       6.078487925375e-17       9.987951527080e-18       1.507751119631e-18 
 2860       4.005899327837e-12       2.109965743190e-13      -1.534614954439e-13       0.000000000000e+00       6.067690787024e-17       9.902133893042e-18       1.489068834742e-18 
 2861       3.993037074709e-12       2.111284768750e-13      -1.558501921798e-13       0.000000000000e+00       6.056914453594e-17       9.817693962517e-18       1.469871903470e-18 
 2862       3.980400954994e-12       2.112446314481e-13      -1.582531128237e-13       0.000000000000e+00       6.046158879071e-17       9.734681974700e-18       1.450250134600e-18 
 2863       3.967989949637e-12       2.113449523342e-13      -1.606690280823e-13       0.000000000000e+00       6.035424017166e-17       9.653148302785e-18       1.430293590138e-18 
 2864       3.955803035687e-12       2.114293536591e-13      -1.630967051744e-13       0.000000000000e+00       6.024709821315e-17       9.573143454090e-18       1.410092585535e-18 
 2865       3.943839186284e-12       2.114977493783e-13      -1.655349078277e-13       0.000000000000e+00       6.014016244676e-17       9.494718070163e-18       1.389737689905e-18 
 2866       3.932097370662e-12       2.115500532770e-13      -1.679823962761e-13       0.000000000000e+00       6.003343240133e-17       9.417922926904e-18       1.369319726249e-18 
 2867       3.920576554142e-12       2.115861789698e-13      -1.704379272560e-13       0.000000000000e+00       5.992690760294e-17       9.342808934678e-18       1.348929771677e-18 
 2868       3.909275698131e-12       2.116060399007e-13      -1.729002540037e-13       0.000000000000e+00       5.982058757489e-17       9.269427138427e-18       1.328659157626e-18 
 2869       3.898193760114e-12       2.116095493430e-13      -1.753681262524e-13       0.000000000000e+00       5.971447183770e-17       9.197828717790e-18       1.308599470089e-18 
 2870       3.887329693655e-12       2.115966203990e-13      -1.778402902289e-13       0.000000000000e+00       5.960855990915e-17       9.128064987215e-18       1.288842549830e-18 
 2871       3.876682448390e-12       2.115671660000e-13      -1.803154886505e-13       0.000000000000e+00       5.950285130422e-17       9.060187396073e-18       1.269480492606e-18 
 2872       3.866250970023e-12       2.115210989061e-13      -1.827924607222e-13       0.000000000000e+00       5.939734553511e-17       8.994247528779e-18       1.250605649396e-18 
 2873       3.856034200327e-12       2.114583317062e-13      -1.852699421335e-13       0.000000000000e+00       5.929204211125e-17       8.930297104898e-18       1.232310626613e-18 
 2874       3.846031077135e-12       2.113787768178e-13      -1.877466650553e-13       0.000000000000e+00       5.918694053927e-17       8.868387979270e-18       1.214688286333e-18 
 2875       3.836240534337e-12       2.112823464867e-13      -1.902213581369e-13       0.000000000000e+00       5.908204032304e-17       8.808572142116e-18       1.197831746513e-18 
 2876       3.826661501880e-12       2.111689527872e-13      -1.926927465029e-13       0.000000000000e+00       5.897734096360e-17       8.750901719160e-18       1.181834381214e-18 
 2877       3.817292905759e-12       2.110385076218e-13      -1.951595517503e-13       0.000000000000e+00       5.887284195924e-17       8.695428971741e-18       1.166789820823e-18 
 2878       3.808133668019e-12       2.108909227209e-13      -1.976204919452e-13       0.000000000000e+00       5.876854280542e-17       8.642206296926e-18       1.152791952274e-18 
 2879       3.799182706747e-12       2.107261096431e-13      -2.000742816198e-13       0.000000000000e+00       5.866444299481e-17       8.591286227631e-18       1.139934919270e-18 
 2880       3.790438936068e-12       2.105439797745e-13      -2.025196317696e-13       0.000000000000e+00       5.856054201730e-17       8.542721432731e-18       1.128313122505e-18 
 2881       3.781901266145e-12       2.103444443293e-13      -2.049552498499e-13       0.000000000000e+00       5.845683935993e-17       8.496564717175e-18       1.118021219884e-18 
 2882       3.773568603173e-12       2.101274143488e-13      -2.073798397731e-13       0.000000000000e+00       5.835333450698e-17       8.452869022107e-18       1.109154126750e-18 
 2883       3.765439849374e-12       2.098928007022e-13      -2.097921019056e-13       0.000000000000e+00       5.825002693988e-17       8.411687424972e-18       1.101807016098e-18 
 2884       3.757513638777e-12       2.096405512994e-13      -2.121908181636e-13       0.000000000000e+00       5.814691617938e-17       8.373048993918e-18       1.096046296699e-18 
 2885       3.749787543090e-12       2.093707629399e-13      -2.145751077797e-13       0.000000000000e+00       5.804400191203e-17       8.336886216782e-18       1.091822385995e-18 
 2886       3.742258861785e-12       2.090835700319e-13      -2.169441728292e-13       0.000000000000e+00       5.794128386433e-17       8.303107203793e-18       1.089056494681e-18 
 2887       3.734924885948e-12       2.087791074306e-13      -2.192972132473e-13       0.000000000000e+00       5.783876176064e-17       8.271619799587e-18       1.087669608377e-18 
 2888       3.727782898264e-12       2.084575104388e-13      -2.216334268270e-13       0.000000000000e+00       5.773643532321e-17       8.242331582977e-18       1.087582487430e-18 
 2889       3.720830173017e-12       2.081189148071e-13      -2.239520092173e-13       0.000000000000e+00       5.763430427216e-17       8.215149866715e-18       1.088715666722e-18 
 2890       3.714063976077e-12       2.077634567344e-13      -2.262521539217e-13       0.000000000000e+00       5.753236832548e-17       8.189981697266e-18       1.090989455471e-18 
 2891       3.707481564895e-12       2.073912728681e-13      -2.285330522959e-13       0.000000000000e+00       5.743062719903e-17       8.166733854566e-18       1.094323937032e-18 
